topic_id,topic_weight,Year,DOI,Title
0,0.020157691558405532,2025,10.2514/6.2025-4061,Cognitive Assistance for Firefighting Multidomain Operations using Reinforcement Learning and Generative AI
3,0.12132681628811767,2025,10.1109/ISEC64801.2025.11147330,Activity Diagrams as Cognitive Bridges: Revolutionizing Programming Education with AI
3,0.12549898588287892,2025,,"17th International Conference on Social Computing and Social Media, SCSM 2025, held as part of the 27th HCI International Conference, HCII 2025"
4,0.06026341841062765,2025,10.1109/ECCE64574.2025.11013223,Intent Classification in Chatbots with Human-AI Collaborated Large-Scale Dataset
4,0.039871967803995385,2025,10.5220/0013164900003896,HyperGraphOS: A Meta Operating System for Science and Engineering
6,0.10453214628011055,2025,10.1007/978-3-031-76821-7_13,Transforming User Experience Through Extended Reality and Conversational AI: A Systematic Review
3,0.04440211789916903,2025,10.1109/IRASET64571.2025.11008162,AI-Driven Generative Modeling and Optimization for Ethical and Scalable Selection Systems: A Multi-Domain Scoping Review
10,0.11648426276802634,2025,10.2196/72553,Generative AI Chatbot for Diabetes Management: Formative 2-Part Qualitative Study Using DTalksBot Involving Patients and Clinicians
0,0.034066193929333445,2025,10.1007/978-3-031-94168-9_35,Data-Driven Personas in Drone Delivery: Leveraging Generative AI for Enhanced User Insights and Experience Design
12,0.04682802622246329,2025,10.3390/mti9010001,Smart City Products and Their Materials Assessment Using the Pentagon Framework
6,0.07981712956512285,2025,10.1109/WiDS-PSU64963.2025.00027,Suhail the Guiding Star: A Sustainable Chatbot for Saudi Arabia Culture
1,0.21034539697571394,2025,10.1109/ICHORA65333.2025.11017017,A Comprehensive RAG-Based LLM for AI-Driven Mental Health Chatbot
13,0.025240269966946297,2025,10.1007/978-3-031-93236-6_15,Exploring Voice User Interface Similarities and Differences in Context of Use: A Survey and ChatGPT Analysis
0,0.03588576545617623,2025,10.1109/ICDCSW63273.2025.00041,Leveraging Federated Learning for Decentralized Semi-Supervised Task-Informed Representation Learning on Sequential Data
11,0.1859645583134206,2025,10.1007/978-3-031-93418-6_5,"Generative AI in Human-Computer Interaction: Enhancing User Interaction, Emotional Recognition, and Ethical Considerations"
6,0.05952301456482618,2025,10.24425/ijet.2025.155450,Unveiling the art of video enhancement: a comprehensive examination of content selection and sequencing for optimal quality in conventional and AR/VR environments
0,0.02091350220860557,2025,10.1109/ICCRTEE64519.2025.11053059,Smart Chatbot for A Food Ordering Website Using Google Dialogflow
7,0.07160494862579232,2025,10.1080/10447318.2024.2400398,How to Talk to AI: The Role of Preset Prompt Language Styles in Shaping Conversational Experience
8,0.11981413325560343,2025,10.4018/979-8-3373-4367-9.ch008,Social Media Marketing in the Age of Artificial Intelligence: TikTok’s AI Algorithms Driving Customer Engagement
3,0.07500010763612172,2025,10.22521/edupij.2025.14.51,GenAI as a Learning Buddy for Non-English Majors: Effects on Listening and Writing Performance
0,0.03618859060073784,2025,10.1108/BL-08-2025-0181,"Human-AI perception: not much different, but some distinct novelties"
4,0.18033520236714656,2025,10.4018/979-8-3373-0164-8.ch004,Revolutionizing Voice Search: Interaction Through Chatbots and Conversational AI
2,0.09817188943161818,2025,10.1002/9781394411283.ch10,AI-Driven Chatbots: Enhancing Educational Experiences Through Data Analytics
13,0.11179307761177655,2025,10.3390/app15020631,Differences in User Perception of Artificial Intelligence-Driven Chatbots and Traditional Tools in Qualitative Data Analysis
11,0.05071205653334188,2025,10.1109/AIBDF67964.2025.11440774,Trade-offs between Stability and Diversity in LLM Sentiment Alignment: An Empirical Study on Learning Rate Schedules and KL Coefficients
6,0.0327484166220791,2025,10.1007/978-981-96-7308-7_22,Conversational UX in Modern Art Galleries
3,0.025171353684140942,2025,10.1007/978-981-95-0020-8_17,"Talk the Talk, Debate the Bias: LLM Alignment via Role-Play Rumble"
6,0.1871707790883735,2025,10.1109/ISMAR-Adjunct68609.2025.00110,Reducing Stress in Annual Performance Reviews through AI-Enabled Avatar Interaction
13,0.04844139317896575,2025,10.1007/978-981-96-5658-5_11,User Experience in Digital Ecosystems with the Integration of Artificial Intelligence: A Systematic Literature Mapping from 2010 to 2024
12,0.1698753184861406,2025,10.1109/ITIS67966.2025.11309090,Optimizing E-Commerce User Experiences: Investigating Chatbot Effectiveness and Behavioral Intention Through the Technology Acceptance Model
1,0.0367460336805676,2025,10.14311/NNW.2025.35.001,ASSESSMENT OF CONVERSATIONAL CHATBOTS FOR DRIVING SUPPORT APPLICATIONS
3,0.20016285500536113,2025,10.1109/ECCE64574.2025.11013327,Simplifying Student Queries: A Dialogflow-Based Conversational Chatbot for University Websites
3,0.1809884560989851,2025,10.1109/ICET67421.2025.11380801,Design and Effectiveness Analysis of the Intelligent Learning Note Platform
12,0.24428972145654756,2025,10.1109/ICoAIT67446.2025.11308849,The Influence of AI Implementation on User Experience in E-Commerce Applications: A Systematic Literature Review
11,0.0872581217536826,2025,10.3390/engproc2025092062,Shoe Recommendation System Integrating Generative Artificial Intelligence and Convolutional Neural Networks for Image Recognition †
10,0.03829552237610246,2025,10.1109/WiDS-PSU64963.2025.00030,C.A.L.I.X: Leveraging Hybrid RAG for Responsible AI in the Medical Field
2,0.12542425751355551,2025,10.1109/AIRC64931.2025.11077483,Transforming Customer Service in Mobile Banking: The Role of AI-Powered Chatbot
3,0.19994534628703328,2025,10.7717/peerj-cs.3236,Development of a web platform for the creation of automated chatbots: an innovative approach to student-teacher interaction
6,0.058453095758251104,2025,,"Proceedings of the 2025 19th International Conference on Ubiquitous Information Management and Communication, IMCOM 2025"
9,0.10092369911679541,2025,10.1109/BTS-I2C67944.2025.11399353,Hybrid Re-ranking for Retrieval-Augmented Generation in Library Chatbots: A Case Study at Surabaya City Library
2,0.05275688679678303,2025,10.5220/0013745900003985,Linking User Experience and Business Outcomes: How Perceived Usefulness of AI Chatbots Predicts Satisfaction and NPS
3,0.09905843453607349,2025,10.1109/ICALT64023.2025.00059,A Generative AI-Powered Chatbot for Enhancing Accessibility and Personalized Learning in MOOCs
0,0.03176815605734245,2025,10.18653/v1/2025.acl-industry.62,Filter-And-Refine: A MLLM Based Cascade System for Industrial-Scale Video Content Moderation
3,0.22031029639236777,2025,10.1109/ISEC64801.2025.11460250,Exploring Student Perceptions on Integrating Multi-Modality in GenAI
1,0.18841322906675356,2025,10.1007/978-981-96-2182-8_23,TherapEase: A Chatbot for Student Mental Health
6,0.2006536115320402,2025,10.1007/978-3-031-93700-2_9,Exploring the Role of Generative Artificial Intelligence in Virtual Reality: Opportunities and Future Perspectives
0,0.046800810475721384,2025,10.54941/ahfe1006208,AI-Assisted Creativity Support for Persona Creation Tools
12,0.035316458400990514,2025,10.18653/v1/2025.acl-industry.56,Enriching children’s stories with LLMs: Delivering multilingual data enrichment for children’s books at scale and across markets
6,0.10763250478740197,2025,10.1109/ICVR66534.2025.11172549,ImoGenXR: Investigating the Impact on Creativity Support in a Generative-AI Assisted Immersive Authoring Workflow
1,0.11765393032285572,2025,10.3389/fpsyt.2025.1633229,Prevention of postpartum depression via a digital acceptance and commitment therapy-based intervention: protocol for a pilot usability study
11,0.15657402842630866,2025,10.1007/978-3-031-93508-4_24,Factors Influencing People’s Emotional Experiences When Using ChatGPT for Health Information: A Cross-Sectional Web-Based Questionnaire Survey in the UK
0,0.04818084906771818,2025,10.1201/9781003485698-3,An Overview of End-User Development Tools for Building Chatbots
9,0.3251731179234384,2025,10.1109/ICoDSE68111.2025.11351691,Hybrid Powered Library Chatbot: A LLM Solution for Book Recommendations and Service Assistance in Academic Libraries
0,0.028684147670666404,2025,10.1007/978-981-96-6124-4_12,How Do Gen-AI Tools Support Transparency and End-to-End Visibility in Government Organizations?
4,0.05681277867737454,2025,10.13366/j.dik.2025.04.055,The Role and User Experience of Generative Artificial Intelligence in Health Misinformation Identification
8,0.18695948367915988,2025,10.34190/ecie.20.1.3769,Experience With Artificial Intelligence and Attitudes Towards Social Media Copywriting
11,0.0467185796197192,2025,10.1109/ICWITE64848.2025.11307131,Reviving Memories: AI Conversations with Your Ancestors
12,0.0597953559088417,2025,10.1002/9781394352272,UX FOR AI: A FRAMEWORK FOR DESIGNING AI-DRIVEN PRODUCTS
11,0.06798137702256925,2025,10.1201/9781003532521-6,Advance personal chat bot for comprehensive user support
0,0.044922093659856936,2025,,Generative AI Applied to the Design Thinking Process in Knowledge Engineering Projects
2,0.09785566512477248,2025,10.1007/978-3-031-88705-5_12,"More Human, Less Bot: How Anthropomorphism Impacts User Experience in Customer Support Chatbots"
4,0.16736726979689315,2025,10.1109/ICIT64950.2025.11049144,AzureIQ-RAG: Hybrid RAG System for Automated Information Retrieval and Semantic Query Answering Using Azure AI
12,0.06592774294923331,2025,,Exploring Industry Practices and Perspectives on AI Attribution in Co-Creative Use Cases
3,0.08493420096123762,2025,10.1109/ICAITE68636.2025.11442391,Designing and Implementing AI Learning Agent: Empowering Self-Directed Learning for the Next-Gen Odl Experience
0,0.02797665330336934,2025,10.1080/10447318.2024.2307670,“Journey of Finding the Best Query”: Understanding the User Experience of AI Image Generation System
4,0.048090064848049334,2025,10.1109/ICFT66708.2025.11336644,AI Attorney Chatbot for Legal Assistance
1,0.18215655372783546,2025,10.2196/69841,A Rule-Based Conversational Agent for Mental Health and Well-Being in Young People: Formative Case Series During the Rise of Generative AI
8,0.01885577989919709,2025,10.5040/9781350476424.ch-20,The Role of Emojis in Fostering Empathy in Chatbot Interactions
0,0.009208412074368929,2025,10.1109/MC.2025.3581405,Gemini Versus ChatGPT and DeepSeek: Much Ado About Crawling
13,0.062332497768763345,2025,10.1080/10447318.2024.2311971,Enhancing User Experience With a Generative AI Chatbot
4,0.041102799094456736,2025,10.1007/978-3-031-81375-7_10,A User-Driven Hybrid Neuro-Symbolic Approach for Knowledge Graph Creation from Relational Data
6,0.058317362561626146,2025,10.1049/PBPC076E_ch12,Trending technologies and application of generative AI
0,0.032720877034210775,2025,10.1007/978-3-031-93429-2_3,Exploring Flow in IT Professionals’ Use of AI-Integrated Tools: Insights from Interviews
7,0.06723429466973077,2025,10.1109/ICISC65841.2025.11188129,Reinforcement Learning Strategies for Enhanced Natural Language Processing in Conversational Agents
8,0.024584132152726337,2025,10.1016/j.procs.2025.09.550,Understanding Danmaku and Comment Interactions Through Content Features and Video Popularity
4,0.11287782138069394,2025,10.1109/ECTI-CON64996.2025.11101141,AI-Powered Virtual Assistants in the Metaverse: Leveraging Retrieval-Augmented Generation for Smarter Interactions
3,0.07485106692906368,2025,10.4337/9781035326020.00009,Introduction: setting the scene
3,0.1879149188298536,2025,10.18848/2325-128X/CGP/v19i02/229-246,Interaction Design Education: AI Usage in the Design Process
4,0.10316166999185053,2025,10.1109/ICE/ITMC65658.2025.11106634,Enabling Interactive AI in Industry 5.0 with RAG-Enhanced GenAI Chatbots
8,0.08151687218822988,2025,10.1007/978-3-031-92712-6_22,Designing for Utilitarian or Hedonic Motivation: The Impact of Appearance and Social Cues of Chatbots
6,0.10963909257203874,2025,10.1109/EDUCON62633.2025.11016327,A Second-Generation Agentic Framework for Generative Ai-Driven Augmented Reality Educational Games
2,0.16331704746541595,2025,10.1007/978-981-97-4784-9_33,Revolutionizing E-Commerce Customer Service: Leveraging GPT-Powered AI Chatbots to Bridge the User Expectation Gap
11,0.18932700219974047,2025,10.1080/10447318.2025.2483863,Exploring Persuasive Games for Emotion Regulation: A State-of-the-Art Scoping Review
3,0.21084917119721658,2025,10.1007/978-3-031-93233-5_4,Integrating User Experience in User Interface Design Education: A Problem-Based Learning Approach Enhanced by Generative AI-Supported Design
3,0.03928121044498281,2025,10.1007/978-3-031-94168-9_14,Generative AI in Professional Design Practice: Enabling or Replacing (Human) Creatives
3,0.18733367542009488,2025,10.1007/978-3-031-94002-6_14,AI-Powered Chatbot Assistant for Course Organization
4,0.044689523228052,2025,10.1109/ICoEIT63558.2025.11211737,Intelligent E-Governance Powered by Semantic Web and AI-Driven Personalization
0,0.026904787675419425,2025,10.1080/10447318.2024.2400379,User Preferences on a Generative AI User Interface Through a Choice Experiment
11,0.0340074859072008,2025,10.1109/ICAISS61471.2025.11041858,Voice-Activated Personalized Assistant with Raspberry Pi and Google API Integration
8,0.0686947002251557,2025,10.3389/fcomp.2025.1531976,Effect of anthropomorphism and perceived intelligence in chatbot avatars of visual design on user experience: accounting for perceived empathy and trust
7,0.08703373870745919,2025,10.1109/ICSE55347.2025.00157,"RepairAgent: An Autonomous, LLM-Based Agent for Program Repair"
3,0.1435977702518272,2025,10.1109/ICETM67477.2025.11413361,The Impact of AI Chatbots on User Experience in Online Course Registration and Admissions Consulting
7,0.05752212522183083,2025,10.1007/978-3-032-01415-3,Autonomic Business Transformation: A Guide to AI Agents for Practitioners and Executives
10,0.03038573773294594,2025,10.1007/978-3-031-93861-0_10,The Hitchhiker’s Guide to Conversational Interfaces: Exploring Affordances and Signifiers Through a Theoretical Framework
4,0.15767215589861092,2025,10.18653/v1/2025.findings-emnlp.36,RACQC: Advanced Retrieval-Augmented Generation for Chinese Query Correction
12,0.1911159877068203,2025,10.1007/978-3-031-80832-6_14,User Experience for Inclusion: Analysis of WCAG 2.2 in Pharmacy App for Visually Impaired Group
11,0.33824625452883517,2025,10.1109/MPCON66082.2025.11256758,Enhancing Conversational AI with Emotion Recognition: A Multimodal Approach
6,0.044194170346919484,2025,10.1109/WACV61041.2025.00050,NarrAD: Automatic Generation of Audio Descriptions for Movies with Rich Narrative Context
2,0.10160472153100863,2025,10.1109/ICDXA69105.2025.11329777,"The Influence of Using AI-Chatbot on Consumer Trust and Experience in Online Retail (Alfagift), and its Role in Driving Repurchase Intention"
10,0.12372411067478245,2025,10.3346/JKMS.2025.40.E67,Expert Consensus on Developing Information and Communication Technology-Based Patient Education Guidelines for Rheumatic Diseases in the Korea
8,0.08403878218440314,2025,10.1007/978-3-031-93736-1_24,"Catalyzing Engagement: Bridging Expectations, Interaction Modes, and Anthropomorphic Design of Generative AI Agents for the Elderly"
2,0.11271627950766917,2025,10.1109/SoutheastCon56624.2025.10971452,"Quantitative Evaluation of User Experience in Digital Voice Assistant Systems: Analyzing Task Completion Time, Success Rate, and User Satisfaction"
12,0.05708977721572373,2025,10.1109/MCE.2024.3387049,Generative AI for Consumer Electronics: Enhancing User Experience With Cognitive and Semantic Computing
2,0.03349270177184862,2025,10.1007/s10796-025-10616-z,Transitioning to AI-enabled Generative Cyber-Physical Servicescape
13,0.017775097761230357,2025,10.1109/BigData66926.2025.11401734,Evaluation of the Effectiveness of Automatically Generated Spot Descriptions Based on Walking Route Surrounding Information
8,0.09498273030201926,2025,10.1007/978-3-031-94162-7_16,Navigating “Limerence”: Designing a Customized ChatGPT-Based Assistant System
6,0.22427390816500584,2025,10.1007/978-3-031-89175-5_33,The Role of Generative AI in Virtual and Augmented Reality
6,0.08491751479365173,2025,10.1007/978-3-031-93418-6_19,An AI-Powered Multimodal Interaction System for Engaging with Digital Art: A Human-Centered Approach to HCI
12,0.1386732533808387,2025,10.1109/ICIMCIS68501.2025.11327439,"The Effect of Information Quality, Human-like Language Style, Privacy Concerns, and AI-based Chatbot Interaction on Consumer Trust in the E-Commerce World"
4,0.14514239142990476,2025,10.2196/52358,Comparison of a Novel Machine Learning–Based Clinical Query Platform With Traditional Guideline Searches for Hospital Emergencies: Prospective Pilot Study of User Experience and Time Efficiency
0,0.02515787866070217,2025,10.1201/9781003596776-50,Voice-Driven ChatGpt Interface for Divyang Individuals
11,0.027297783813626318,2025,,Hear Me Out: Interactive evaluation and bias discovery platform for speech-to-speech conversational AI
0,0.04266166332288754,2025,,A Survey on Machine Learning Techniques to Enhance Web Applications
3,0.1049782611632701,2025,10.1109/ACDSA65407.2025.11165925,AI Meets Linguistics SayItRight: A Platform for Personalized Language Learning and Pronunciation Enhancement
11,0.04057346153910861,2025,10.1109/BigData66926.2025.11401550,Large-Scale Analysis of User Feedback on AI-Powered Mobile Apps
3,0.09933499627886269,2025,10.1007/978-981-96-5507-6_24,Application of Behavioral Design Strategy for Improvement of Student Enrollments Under Various Programs in Universities
11,0.09715864776868316,2025,10.1007/978-981-97-7371-8_13,Enhanced Multimodal Conversational AI Using Speech and Image Integration
11,0.1715402737376921,2025,10.1109/ICCCT63501.2025.11019305,GenAI Workforce Evaluation System
7,0.09429997478078236,2025,10.1109/CoDIT66093.2025.11321342,The Road to AI Companionship: Designing a Sentient AI Agent for Enhanced Driving Experience *
11,0.06640130177355721,2025,10.18517/ijaseit.15.2.20945,Generative AI-Driven Multimodal Interaction System Integrating Voice and Motion Recognition
0,0.01159852153701607,2025,10.1109/ASSIC64892.2025.11158621,Haira: An NLP-Driven Mobile Chatbot for Frictionless Haircut Reservations
3,0.17604942944886146,2025,,Understanding Experiences of Architecture Students with Text-to-Image Generative Al
4,0.013174402522645179,2025,10.4018/IJEGR.368252,How Does User Experience Affect User Stickiness: A Study of Governmental Chatbots Across Different Knowledge-Based User Groups
0,0.035096009161669606,2025,10.1109/AIRC64931.2025.11077547,Exploring the Privacy Paradox in AI Adoption: A Data-Driven Analysis of User Engagement
4,0.11194337066518596,2025,10.1007/978-981-96-6400-9_7,Improving Domain-Specific Data Question Answering with Deep and Cross-Lingual Transfer Learning
12,0.08794140556077044,2025,10.1007/978-3-031-73497-7_10,Bridging Fashion and Technology: Synthetic Human Models for an Enhanced E-Commerce Experience
0,0.0261419547300708,2025,,IS YOUR MODEL REALLY A GOOD MATH REASONER? EVALUATING MATHEMATICAL REASONING WITH CHECKLIST
0,0.05452393834012325,2025,,"International Conference on Information Technology and Systems, ICITS 2025"
3,0.13085538872064664,2025,10.18260/1-2--56279,"Development of AI-Assisted, Immersive Virtual Reality Learning Module to Enhance Operation and Procedural Accuracy for Laboratory Education"
0,0.026432397614434174,2025,10.1007/978-981-96-7308-7_16,Can an AI Agent Be Used for Intercoder Reliability in Thematic Analysis of Qualitative Data? An Experiment with Data on Storytelling
8,0.04376420437844858,2025,10.1016/j.procs.2025.09.014,Driving User Acceptance of AI-Enhanced Weather Applications: A Behavioral Study Using UTAUT2 and Trust
7,0.015833121461597908,2025,10.1109/ASE63991.2025.00009,AlertGuardian: Intelligent Alert Life-Cycle Management for Large-scale Cloud Systems
3,0.07984112958070635,2025,10.1007/978-3-031-97254-6_19,Evaluation of the Impact of Artificial Intelligence on Creative Narration for Enhancing the Ideation Process at the Individual Level
0,0.05415972337787872,2025,10.1109/CCWC62904.2025.10903928,"AI and Generative AI-Driven Automation for Multi-Cloud and Hybrid Cloud Architectures: Enhancing Security, Performance, and Operational Efficiency"
6,0.20275222798589684,2025,10.1201/9781003485698-17,Exploring the Role of Generative AI for Immersive Experiences
8,0.045019847081860055,2025,10.1080/10447318.2024.2446510,"Proactivity of Chatbots, Task Types and User’s Characteristics When Interacting with Artificial Intelligence (AI) Chatbots"
6,0.07831522459131939,2025,10.4018/979-8-3373-4637-3.ch008,Procedural Generation and Adaptive Gameplay: The Role of AI and Generative AI in Contemporary Game Development
7,0.039637354623695685,2025,10.1016/j.entcom.2024.100810,An AI-powered approach to the semiotic reconstruction of narratives
4,0.05637770008450935,2025,10.1007/978-3-031-73147-1_2,Foundations of Generative Information Retrieval
11,0.2343842642578359,2025,10.1117/12.3070958,A personalized mental health chatbot with emotion detection and content suggestion
3,0.22389882454256915,2025,10.1109/WAIE67422.2025.11381253,Utilizing ChatGPT in English Language Learning: Insights from EFL Students' Experiences
0,0.04277566445072695,2025,10.1109/ICCPCT65132.2025.11176596,Designing with Imagination: Real-Time UI Customization Using Generative AI in Multimedia Applications
6,0.2250218922525413,2025,10.1109/ICIT64950.2025.11049249,ChatGPT Vs. DeepSeek: A Comparative Analysis of AI Models for Enhancing Virtual Reality Experiences
3,0.03024155727778986,2025,10.1109/AIMS66189.2025.11229540,Bibliometric Analysis of AI Chatbot Research to Uncover Research Trends Sustainable
8,0.03639263428446636,2025,10.3389/fpsyg.2025.1615342,Decoding the duality of GAI anthropomorphism and its joint effects—a sequential mixed-methods approach
3,0.18614345182568878,2025,10.1007/978-3-031-84371-6_18,Exploring AI Conversational Chatbot UX Design: Insights from High School
0,0.015089546659703744,2025,10.1201/9781003643166-4,Resume analysis and generation using LLM
2,0.14013613393743576,2025,10.4018/979-8-3373-6582-4,"Customer-Centric AI: Conversational Technologies, Personalization, and Ethical Innovation"
4,0.03364882884240851,2025,10.18653/v1/2025.naacl-long.523,LLM-guided Plan and Retrieval: A Strategic Alignment for Interpretable User Satisfaction Estimation in Dialogue
8,0.06888722230550022,2025,10.1080/10447318.2025.2570097,That’s My AI-Content: Exploring Psychological Ownership and Posting Intentions of AI-Generated Content on Social Media
6,0.12247228099726451,2025,,"15th Indian Conference on Human-Computer Interaction Design and Research, IndiaHCI 2024"
12,0.12825877414927755,2025,10.15187/adr.2025.02.38.1.179,Improvement Directions of Image Generation AI to Support Product Ideation; [제품 아이디어 발상 지원을 위한 이미지 생성 AI 도구의 개선 방향 연구]
10,0.03413923383781652,2025,10.1007/978-3-031-96231-8_25,A Web-Based Information System for Medical Forensics Incorporating Generative AI in Reports Compilation
3,0.1538654457101873,2025,10.1007/978-3-031-80388-8_4,JavaTutorBot: An Interactive Learning Chatbot with Generative AI for Programming
8,0.028889568492189155,2025,10.34190/icer.2.1.3926,"Rethinking Generative AI in Human-Computer Interaction: Review of Affordances, Constraints, and Implications"
1,0.11001698784471484,2025,10.1109/HSWTech64936.2025.11278154,GenAI-Powered Multilingual Digital Human: An Intelligent Conversational Companion for Enhancing Elderly Mental and Emotional Well-being
3,0.04694555532054057,2025,10.1007/978-981-96-5220-4_17,Proposing Artificial Intelligence Integration in Educational ERP Systems: A Case Study of MyParagonU
12,0.24598230348218098,2025,10.1109/CCUBE66458.2025.11340290,GenCartAI: Next-Generation E-Commerce Using RAG Model for Intelligent Chatbot
4,0.19967507862962852,2025,10.1109/CiSt65886.2025.11224117,The Impact of Generative AI on Information Retrieval
4,0.02068061053204482,2025,10.4018/IJISSS.387416,Public Sense of Gain From Using AI-Driven Governmental Chatbots for Public Services
9,0.1895612535179113,2025,10.1108/LHT-09-2024-0463,Factors influencing librarian adoptions of ChatGPT technology for entrepreneurial support
11,0.067376123837752,2025,10.1109/IConSCEPT66142.2025.11436984,The Sixth Sense:AI-Powered Smart Glass with Routine-Aware Assistance for the Visually Impaired
6,0.17835694163839746,2025,10.1016/j.procs.2025.09.139,Integrating Mixed Reality Technologies for Building Smart University Campuses
8,0.1606438232551945,2025,10.1037/amp0001577,Digital “we”: Human sociality and culture in the era of social media and artificial intelligence.
3,0.1892991267585006,2025,10.1007/978-3-031-78155-1_47,The Role of User Experience in E-learning for Bosnia and Herzegovina
0,0.027097556325950716,2025,10.1016/j.csl.2024.101696,The effect of preference elicitation methods on the user experience in conversational recommender systems
13,0.23827520951540793,2025,,On the usability of generative AI: Human generative AI
6,0.0872288979329854,2025,,"16th International Conference on Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management, DHM 2025, held as part of the 27th HCI International Conference, HCII 2025"
12,0.2539623365331756,2025,10.1109/ICAET63349.2025.10932242,Indic Language Empowerment in E-commerce: Integrating Generative Translations and Vectorized Searches
10,0.05577794662383709,2025,,Generative Artificial Intelligence (GenAI) Effective Use on Digital Health
7,0.09298641308003702,2025,10.1109/WF-PST65083.2025.00019,Designing and Generating Conversational Agents in the Safe Transportation Sector Using DSL
11,0.06676789413639946,2025,10.1109/OCIT66168.2025.11400044,A Multimodal Speech-Enabled Advanced Virtual Assistant Using Deep CNN-BiGRU Architectures and Generative AI for Enhanced Human-Machine Interaction
4,0.031480973825381446,2025,10.11159/mhci25.109,Shared-Experience-Focused Utterance Generation in Dialogue Systems Using Prompt-Based LLM
11,0.09538165400039798,2025,10.1007/978-981-95-0289-9_51,Research on the Emotional Vocabulary Used in the User Interface of Generative AI-Based Music Production System
11,0.03554831512518558,2025,10.1080/12265934.2025.2547792,Evaluating sentiment and spatial patterns of EV charging station user experience with AI-agents
2,0.19288221878368544,2025,,From First Impressions to Loyalty: User Effects of Customer Service Chatbots
6,0.10321172356439913,2025,10.34133/research.0804,Generative Artificial Intelligence in the Metaverse Era: A Review on Models and Applications
6,0.08167103199776805,2025,10.1007/978-3-031-87584-7_18,Integration of Artificial Intelligence Along with AR and VR Ensure Prosperous Future in Digital Marketing
0,0.030749525902733714,2025,10.1109/ICONAT66879.2025.11362708,Conversational AI for Expense Monitoring and Report Generation
7,0.07864835154532186,2025,10.5220/0013397000003890,Multi-Agent AI System for Adaptive Cognitive Training in Elderly Care
3,0.21254739092948258,2025,10.1007/978-3-031-92520-7_58,Artificial Intelligence and Illusions of Improving the Quality of Mastering Engineering Knowledge
2,0.07461174026898953,2025,10.4018/979-8-3373-3897-2.ch006,Voice and Conversational AI: Transforming Brand Identity and Customer Experience in the AI-Driven Economy
12,0.041402347172655105,2025,10.1007/978-3-031-94168-9_13,Manually and GPT-4 Created Feedback Questionnaires in Unmoderated Studies: A Comparative Case Study
8,0.01838147277539269,2025,10.1007/978-3-031-93864-1_9,How Does Being Predicted a Few Selfies a Few Minutes Ahead Affect Your Sightseeing Behavior?
6,0.03839910484543365,2025,10.1109/ICOCT64433.2025.11118397,Foresight: Empowering Visually Impaired Individuals through Multimodal Generative AI
6,0.1420721614550042,2025,10.1109/ISEMV67326.2025.00021,Evaluating an AI Teaching Assistant in VR Physics Education: A Case Study of User Experience and Effectiveness
6,0.12132702340336142,2025,10.1109/ISMAR-Adjunct68609.2025.00212,GenLinguaScape: Enabling User-Defined VR Scenarios for Communicative Language Practice
8,0.05249484000553951,2025,10.1109/ICTMOD66732.2025.11371959,Generating Personalized News Podcasts from Print Media for those On the Go and the Blind
5,0.16148561935766284,2025,10.1109/ISAC364032.2025.11156800,AI-Driven Chatbots and Brand Perception: A Study on Conversational UX in Digital Marketing
6,0.05833680157868058,2025,10.1080/0144929X.2025.2581258,Guiding AI-Assisted persona generation with Hofstede's cultural dimensions: a mixed-methods evaluation
11,0.04895201516223707,2025,10.5220/0013295700003929,Emotions and Experiences on the Road: Unveiling UX in Automotive Infotainment Through YouTube Comments
3,0.09839518015451071,2025,10.1109/COMP-SIF65618.2025.10969944,Adoption of GenAI for Education Domain
13,0.15018202088201912,2025,10.1155/ahci/7442179,AI in Automated and Remote UX Evaluation: A Systematic Review (2014–2024)
4,0.1498160865539095,2025,10.16353/j.cnki.1000-7490.2025.11.005,Impact of Prompt Frameworks on User Search Behavior in Conversational Search; [对话式搜索中提示框架对用户搜索行为的影响研究]
8,0.052732943362896474,2025,10.1080/19378629.2025.2575366,Someone Behind This Technology: Conversation Designers in the Artificial Intelligence Loop
3,0.041345316843186666,2025,10.54941/ahfe1005905,Child-Friendly Human-AI Interaction: Designing Tangible User Interfaces for Preschool Children to Prompt Generative AI
0,0.04230179170640131,2025,10.1109/VL-HCC65237.2025.00041,The Design Space of LLM-Based AI Coding Assistants: An Analysis of 90 Systems in Academia and Industry
4,0.06101984066717357,2025,10.1109/VIS60296.2025.00039,Understanding Why CHATGPT Outperforms HUMANs in Visualization Design Advice
0,0.0398360989501823,2025,10.1177/13675494251351223,"AI Séance: Recounts from designing artificial intelligence for transcendence, interpretive lenses and chance"
0,0.038092127506709726,2025,10.1109/ICMLAS64557.2025.10968650,"Building a Smart Virtual Chatbot Assistant with HTML, CSS, and JavaScript"
6,0.28043702088297173,2025,,"17th International Conference on Virtual, Augmented and Mixed Reality, VAMR 2025, held as part of the 27th HCI International Conference, HCII 2025"
3,0.050737461245710665,2025,10.1109/MAPCON65020.2025.11426555,"AI-Enhanced Platform for Democratizing CubeSat Design, Simulation, and Rapid Prototyping"
12,0.11157897773643309,2025,10.1109/EMR.2024.3475408,AI Integrated Product Development: Building Sustainable Competitive Advantage
3,0.18924153326335158,2025,10.1080/1448837X.2025.2568796,Generative AI empowered visual design creativity generation
